Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal,LoanValuetoAppraised,loanToPurchPrice
29,312550,95,616,N,1287,4062,190000,177000,0.316839,Default,default,MD,56763,1,1.645,1.765819209
37,172350,97,633,Y,2125,3833,130000,129600,0.554396,Default,default,GA,43217,1,1.325769231,1.329861111
46,165200,80,639,Y,0,5025,475000,475000,0,Default,default,NY,44228,0,0.347789474,0.347789474
46,132900,95,747,N,2428,6810,203002,203001,0.356535,Pay-off,non-default,CA,49894,0,0.654673353,0.654676578
39,149150,95,763,N,3724,7075,275000,274500,0.52636,Pay-off,non-default,TX,41275,0,0.542363636,0.543351548
35,217000,100,728,N,1382,4000,172000,172000,0.3455,Pay-off,non-default,CA,49894,1,1.261627907,1.261627907
33,80655,95,654,N,1380,3747,77000,77000,0.368295,Default,default,MI,44476,1,1.047467532,1.047467532
40,143900,100,706,Y,1006,3726,119000,119000,0.269995,Pay-off,non-default,AZ,42590,1,1.209243697,1.209243697
27,136010,102,789,N,975,3750,133000,133000,0.26,Active,non-default,PA,44286,1,1.022631579,1.022631579
37,108500,100,711,Y,2845,9700,417000,405000,0.293299,Active,non-default,NY,44228,0,0.260191847,0.267901235
43,79800,100,662,N,2349,6000,258000,258000,0.3915,Active,non-default,CO,51022,0,0.309302326,0.309302326
27,105450,95,624,Y,1085,2860,145000,144350,0.379371,Default,default,GA,43217,0,0.727241379,0.730516107
41,135674,100,679,N,3285,11666,262500,255000,0.281588,Pay-off,non-default,OH,44160,0,0.516853333,0.532054902
34,139150,97,610,Y,1523,4265,161000,135000,0.357093,Active,non-default,CA,49894,0,0.864285714,1.030740741
37,198000,100,559,Y,1731,3979,129000,126500,0.435034,Default,default,GA,43217,1,1.534883721,1.565217391
46,450000,90,719,N,1255,5025,173000,173000,0.249767,Pay-off,non-default,NV,46984,1,2.601156069,2.601156069
52,163150,95,681,N,1717,2781,72000,72000,0.617404,Active,non-default,PA,44286,1,2.265972222,2.265972222
36,220100,86,660,Y,480,1560,71000,59794,0.307692,Default,default,SC,39326,1,3.1,3.680971335
37,116850,100,619,N,1303,5018,115000,115000,0.259665,Pay-off,non-default,MI,44476,1,1.016086957,1.016086957
39,75900,95,675,N,1522,3382,149000,148900,0.45003,Pay-off,non-default,DE,50152,0,0.509395973,0.509738079
38,198000,100,775,N,1283,3100,160000,150000,0.413871,Default,default,GA,43217,1,1.2375,1.32
30,401850,95,710,Y,788,2180,76000,76000,0.361468,Default,default,NE,44623,1,5.2875,5.2875
26,143750,95,634,N,1118,2889,101500,94100,0.386985,Default,default,OH,44160,1,1.416256158,1.527630181
29,170490,100,662,N,1261,3334,139000,138600,0.378224,Default,default,WI,47220,1,1.226546763,1.23008658
38,320000,80,679,N,810,5025,110000,110000,0.161204,Default,default,NY,44228,1,2.909090909,2.909090909
37,84450,100,719,N,2331,5573,202000,200623,0.418267,Active,non-default,AZ,42590,0,0.418069307,0.420938776
35,141015,85,642,Y,1513,3750,132000,132000,0.403467,Default,default,FL,40171,1,1.068295455,1.068295455
30,131000,100,700,N,1520,3442,113000,110000,0.441604,Default,default,MI,44476,1,1.159292035,1.190909091
48,110960,95,615,N,2428,6047,180000,179001,0.401521,Pay-off,non-default,HI,53123,0,0.616444444,0.619884805
29,170490,100,662,N,1261,3334,139000,138600,0.378224,Default,default,WI,47220,1,1.226546763,1.23008658
37,238500,90,661,Y,2927,2936,160000,159400,0.996935,Default,default,TX,41275,1,1.490625,1.496235885
33,273600,99,644,N,860,5025,113000,110000,0.171155,Default,default,GA,43217,1,2.421238938,2.487272727
47,300000,100,624,N,0,5025,140000,140000,0,Default,default,CT,55970,1,2.142857143,2.142857143
53,103500,100,708,N,2748,4464,220000,219010,0.615591,Active,non-default,GA,43217,0,0.470454545,0.472581161
30,120250,97,657,Y,2814,6300,268500,268262,0.446667,Pay-off,non-default,CA,49894,0,0.447858473,0.44825581
49,228000,95,663,N,1038,3108,50000,42400,0.333977,Default,default,MI,44476,1,4.56,5.377358491
31,169000,100,684,N,2214,3986,158000,158000,0.555444,Pay-off,non-default,CA,49894,1,1.069620253,1.069620253
34,170850,100,630,Y,2059,4733,140000,140000,0.435031,Pay-off,non-default,GA,43217,1,1.220357143,1.220357143
26,139900,100,746,N,2217,3208,150000,149000,0.691085,Active,non-default,MI,44476,0,0.932666667,0.938926174
45,178500,97,735,N,1375,2557,165000,165000,0.53774,Pay-off,non-default,MD,56763,1,1.081818182,1.081818182
48,240391,85,701,N,702,1118,88000,88000,0.627907,Pay-off,non-default,KY,37396,1,2.731715909,2.731715909
44,268975,102,571,N,1615,3179,133000,130402,0.508021,Default,default,GA,43217,1,2.022368421,2.062660082
60,59850,95,718,Y,2441,8500,218000,217900,0.287176,Active,non-default,OH,44160,0,0.274541284,0.274667279
24,124000,99,739,N,2032,3437,284000,284000,0.591213,Active,non-default,CA,49894,0,0.436619718,0.436619718
26,79900,100,715,Y,2056,5083,146000,145875,0.404486,Active,non-default,FL,40171,0,0.547260274,0.54772922
30,52500,100,733,Y,2019,5255,177000,172712,0.384206,Default,default,TX,41275,0,0.296610169,0.303974246
32,352000,80,570,N,2158,13706,210000,210000,0.157449,Default,default,IL,45787,1,1.676190476,1.676190476
27,135600,97,721,N,2606,6500,319000,319000,0.400923,Active,non-default,NY,44228,0,0.42507837,0.42507837
39,168750,75,633,N,3922,12000,196000,190000,0.326833,Default,default,TX,41275,0,0.860969388,0.888157895
35,52550,100,637,N,2387,7850,130000,124000,0.304076,Pay-off,non-default,PA,44286,0,0.404230769,0.423790323
24,100800,80,788,Y,1231,4304,134000,127900,0.286013,Active,non-default,NC,39000,0,0.752238806,0.788115715
25,137227,95,755,Y,689,1766,68000,67500,0.390147,Pay-off,non-default,IL,45787,1,2.018044118,2.032992593
32,185000,100,570,N,1445,3825,255000,254000,0.377778,Pay-off,non-default,FL,40171,0,0.725490196,0.728346457
25,142523,100,694,N,2586,5535,196000,193417,0.467209,Active,non-default,IL,45787,0,0.727158163,0.736869045
37,86000,100,691,N,1539,6300,280000,277000,0.244286,Default,default,CA,49894,0,0.307142857,0.310469314
31,91800,90,750,N,931,3500,90000,89000,0.266,Active,non-default,WI,47220,1,1.02,1.031460674
36,62400,80,674,N,1105,5000,140000,137400,0.221,Default,default,OH,44160,0,0.445714286,0.454148472
60,125000,58,518,Y,3048,5000,165000,165000,0.6096,Pay-off,non-default,FL,40171,0,0.757575758,0.757575758
37,153000,100,704,N,2918,4990,233000,228000,0.58477,Active,non-default,MO,43988,0,0.656652361,0.671052632
28,71325,90,746,N,9298,16500,163500,159547,0.563515,Active,non-default,FL,40171,0,0.436238532,0.447046952
30,186000,100,737,Y,1230,3227,106000,105000,0.381159,Active,non-default,AZ,42590,1,1.754716981,1.771428571
37,216000,80,584,Y,904,1960,112000,111370,0.461224,Active,non-default,IN,43003,1,1.928571429,1.939481009
38,275000,84,617,N,872,1625,73000,71900,0.536615,Default,default,TN,38550,1,3.767123288,3.824756606
41,284400,90,657,Y,995,1733,91000,91000,0.574149,Active,non-default,FL,40171,1,3.125274725,3.125274725
35,55600,100,722,N,1472,8371,236000,236000,0.175845,Pay-off,non-default,CA,49894,0,0.23559322,0.23559322
42,137750,95,710,N,771,2662,135000,132000,0.289632,Active,non-default,NC,39000,1,1.02037037,1.043560606
25,97850,100,661,Y,2075,4485,243000,237500,0.462653,Active,non-default,MA,52354,0,0.402674897,0.412
38,54000,90,710,N,1180,4966,187524,54000,0.237616,Default,default,WI,47220,0,0.287963141,1
25,51775,93,704,N,2751,7762,295000,295000,0.354419,Default,default,NJ,56772,0,0.175508475,0.175508475
37,69000,100,524,N,1743,5344,133000,133000,0.32616,Default,default,FL,40171,0,0.518796992,0.518796992
30,125100,97,672,N,1424,3939,170000,125100,0.361513,Default,default,CO,51022,0,0.735882353,1
54,165300,95,806,N,841,2600,105000,104500,0.323462,Active,non-default,WA,48688,1,1.574285714,1.581818182
28,79500,97,630,Y,1178,6120,142000,135900,0.192484,Default,default,GA,43217,0,0.559859155,0.584988962
41,227000,100,677,Y,935,1583,105000,104500,0.590651,Active,non-default,FL,40171,1,2.161904762,2.172248804
49,105000,92,629,N,1125,2845,76900,76900,0.395431,Active,non-default,NY,44228,1,1.365409623,1.365409623
35,85500,90,788,N,1329,2543,116000,116000,0.522611,Default,default,TN,38550,0,0.737068966,0.737068966
45,88900,100,578,N,1654,3293,180400,180400,0.502278,Default,default,VA,53275,0,0.492793792,0.492793792
26,148000,100,694,Y,2765,4583,265000,263398,0.603317,Active,non-default,GA,43217,0,0.558490566,0.561887334
33,137000,100,624,N,1958,5625,124000,122500,0.348089,Default,default,IL,45787,1,1.10483871,1.118367347
37,306924,100,701,N,0,5025,81000,80000,0,Active,non-default,AZ,42590,1,3.789185185,3.83655
35,85500,90,788,N,1329,2543,116000,116000,0.522611,Default,default,TN,38550,0,0.737068966,0.737068966
38,198000,100,775,N,1283,3100,160000,150000,0.413871,Default,default,GA,43217,1,1.2375,1.32
37,225000,100,540,N,1431,3118,115500,109290,0.458948,Default,default,TX,41275,1,1.948051948,2.058742794
45,129818,102,654,N,1532,4514,147000,146922,0.339389,Pay-off,non-default,FL,40171,0,0.883115646,0.883584487
33,352000,80,610,Y,784,1892,99000,98390,0.414376,Default,default,GA,43217,1,3.555555556,3.57759935
24,56000,100,786,N,1604,7496,254000,56000,0.213981,Pay-off,non-default,MI,44476,0,0.220472441,1
25,47500,100,671,Y,0,7500,164000,161000,0,Default,default,NC,39000,0,0.289634146,0.295031056
25,128250,95,683,N,1657,5400,205000,205000,0.306852,Default,default,MI,44476,0,0.625609756,0.625609756
50,168150,95,774,N,1720,4488,167000,164610,0.383244,Active,non-default,KY,37396,1,1.006886228,1.021505376
28,109867,99,618,N,2440,7500,225000,225000,0.325333,Pay-off,non-default,MD,56763,0,0.488297778,0.488297778
23,144000,80,698,N,0,4300,80000,80000,0,Default,default,TX,41275,1,1.8,1.8
31,123500,95,669,N,1083,3850,135000,121000,0.281299,Pay-off,non-default,AZ,42590,0,0.914814815,1.020661157
35,142400,95,559,Y,3129,4927,139000,138902,0.635072,Active,non-default,NC,39000,1,1.024460432,1.025183223
29,133000,95,675,N,3145,5718,215000,215000,0.550017,Pay-off,non-default,FL,40171,0,0.618604651,0.618604651
37,229500,90,755,N,872,3640,140000,140000,0.23956,Active,non-default,NC,39000,1,1.639285714,1.639285714
33,80550,90,656,N,1315,4402,96000,96000,0.298728,Default,default,IN,43003,0,0.8390625,0.8390625
23,80200,100,683,Y,2624,4921,250000,250000,0.533225,Pay-off,non-default,NJ,56772,0,0.3208,0.3208
30,248000,80,755,N,1268,3200,68000,68000,0.39625,Default,default,OH,44160,1,3.647058824,3.647058824
30,90000,100,721,N,1833,7813,235000,235000,0.234609,Default,default,GA,43217,0,0.382978723,0.382978723
32,180000,100,639,Y,1316,2470,105000,94860,0.532794,Default,default,OH,44160,1,1.714285714,1.897533207
51,181300,90,658,N,1163,2687,131000,130100,0.432825,Default,default,TN,38550,1,1.383969466,1.393543428
30,101200,98,689,N,1131,4105,82500,78000,0.275518,Default,default,IN,43003,1,1.226666667,1.297435897
27,96820,100,688,N,1828,3600,163000,162354,0.507778,Default,default,NV,46984,0,0.59398773,0.596351183
27,119920,80,693,N,3549,6882,167300,162270,0.515693,Pay-off,non-default,TX,41275,0,0.716796175,0.739015222
37,400000,80,738,Y,974,2513,108000,102700,0.387585,Default,default,WI,47220,1,3.703703704,3.894839338
30,149600,100,660,N,910,3040,152500,139950,0.299342,Default,default,GA,43217,0,0.980983607,1.068953198
51,181300,90,658,N,1163,2687,131000,130100,0.432825,Default,default,TN,38550,1,1.383969466,1.393543428
27,108000,80,615,Y,3041,18000,127000,122000,0.168944,Default,default,TX,41275,0,0.850393701,0.885245902
24,100751,85,655,N,1586,6582,180000,179900,0.24096,Pay-off,non-default,NY,44228,0,0.559727778,0.560038911
28,163000,100,744,N,2269,7180,285000,285000,0.316017,Pay-off,non-default,CA,49894,0,0.571929825,0.571929825
41,158650,95,782,N,1758,4189,190000,184500,0.419671,Default,default,WA,48688,0,0.835,0.859891599
28,108000,100,606,Y,2047,4579,155000,155000,0.447041,Default,default,IL,45787,0,0.696774194,0.696774194
54,98000,90,654,Y,2726,4635,172500,172000,0.588134,Pay-off,non-default,PA,44286,0,0.568115942,0.569767442
37,234000,90,587,N,1402,2512,130000,129038,0.558121,Default,default,GA,43217,1,1.8,1.813419303
37,180000,77,552,Y,1832,2936,68000,66000,0.623978,Default,default,IN,43003,1,2.647058824,2.727272727
48,107920,80,696,N,1391,2600,149000,148689,0.535,Pay-off,non-default,NV,46984,0,0.724295302,0.725810248
26,212000,100,636,N,1291,2667,162000,161000,0.484064,Default,default,IL,45787,1,1.308641975,1.316770186
40,318750,75,698,N,1090,12000,141000,141000,0.090833,Default,default,NC,39000,1,2.260638298,2.260638298
37,86000,100,691,N,1539,6300,280000,277000,0.244286,Default,default,CA,49894,0,0.307142857,0.310469314
30,86810,97,672,N,1775,5169,224000,220000,0.343393,Default,default,TX,41275,0,0.387544643,0.394590909
37,322700,92,663,N,0,5025,33000,33000,0,Default,default,OH,44160,1,9.778787879,9.778787879
37,162400,80,660,Y,692,2909,160000,159999,0.237882,Active,non-default,CA,49894,1,1.015,1.015006344
37,187375,100,560,Y,1998,2811,109500,108532,0.710779,Default,default,TX,41275,1,1.711187215,1.726449342
47,233750,95,629,N,886,2166,90000,85000,0.409049,Default,default,AL,38111,1,2.597222222,2.75
37,181250,100,677,N,1012,5073,115000,115000,0.199487,Default,default,MO,43988,1,1.576086957,1.576086957
43,218500,95,581,Y,708,2421,58000,56075,0.292441,Default,default,OK,38281,1,3.767241379,3.896567098
22,175000,100,689,N,755,4000,90000,86900,0.18875,Default,default,TX,41275,1,1.944444444,2.013808976
25,68000,100,555,Y,1580,6597,150000,149900,0.239503,Active,non-default,GA,43217,0,0.453333333,0.453635757
38,320000,80,679,N,810,5025,110000,110000,0.161204,Default,default,NY,44228,1,2.909090909,2.909090909
29,130000,100,633,N,2641,4774,155000,155000,0.553205,Default,default,MI,44476,0,0.838709677,0.838709677
27,96820,100,688,N,1828,3600,163000,162354,0.507778,Default,default,NV,46984,0,0.59398773,0.596351183
43,170950,95,615,Y,816,2205,56000,54000,0.370068,Default,default,MN,55914,1,3.052678571,3.165740741
30,60900,97,673,N,1320,15000,145000,145000,0.088,Default,default,VA,53275,0,0.42,0.42
42,24625,99,732,N,2051,6850,255000,255000,0.299416,Default,default,TX,41275,0,0.096568627,0.096568627
37,200000,74,651,Y,1541,3427,128000,126707,0.449664,Active,non-default,GA,43217,1,1.5625,1.578444758
33,156680,80,746,N,1783,3107,215000,215000,0.573865,Default,default,MN,55914,0,0.728744186,0.728744186
34,185150,100,588,Y,1795,5000,102000,102000,0.359,Default,default,TX,41275,1,1.815196078,1.815196078
44,156000,100,758,Y,1231,2000,104000,105000,0.6155,Default,default,VA,53275,1,1.5,1.485714286
32,157900,100,632,N,1980,5011,269000,258500,0.395131,Pay-off,non-default,FL,40171,0,0.586988848,0.610831721
41,163850,95,755,Y,1465,2995,90000,87596,0.489149,Default,default,MI,44476,1,1.820555556,1.870519202
45,239407,95,640,Y,3271,5025,330000,330000,0.650986,Default,default,NY,44228,0,0.725475758,0.725475758
40,204000,87,671,N,1551,2655,131000,130990,0.584181,Default,default,GA,43217,1,1.557251908,1.557370792
37,595000,68,782,N,2211,9145,247000,245000,0.241771,Active,non-default,CO,51022,1,2.408906883,2.428571429
30,207100,95,653,N,908,1317,59000,57715,0.689446,Pay-off,non-default,FL,40171,1,3.510169492,3.588321927
37,127500,100,668,N,1425,3468,70000,70000,0.4109,Default,default,MI,44476,1,1.821428571,1.821428571
48,193800,95,689,N,1810,4167,173000,172996,0.434365,Pay-off,non-default,FL,40171,1,1.120231214,1.120257116
30,161500,95,790,N,1991,5900,178000,176500,0.337458,Active,non-default,NC,39000,0,0.907303371,0.915014164
37,57000,100,650,N,1988,4564,125000,118000,0.435583,Default,default,IN,43003,0,0.456,0.483050847
37,102550,100,616,N,2653,7034,285000,285000,0.377168,Default,default,IL,45787,0,0.359824561,0.359824561
37,261250,95,633,Y,2805,2916,249000,249000,0.961934,Pay-off,non-default,CA,49894,1,1.049196787,1.049196787
37,180000,100,603,N,1399,2500,127000,127000,0.5596,Pay-off,non-default,FL,40171,1,1.417322835,1.417322835
22,291000,97,717,N,1728,3070,122000,121117,0.562866,Default,default,GA,43217,1,2.385245902,2.402635468
44,322700,89,672,N,0,5025,148000,146000,0,Pay-off,non-default,AZ,42590,1,2.180405405,2.210273973
20,123900,100,663,N,2406,4404,85000,85000,0.546322,Active,non-default,DC,43003,1,1.457647059,1.457647059
29,85500,95,525,Y,1545,4117,185000,181900,0.375273,Default,default,GA,43217,0,0.462162162,0.470038483
47,300000,100,624,N,0,5025,140000,140000,0,Default,default,CT,55970,1,2.142857143,2.142857143
29,85500,95,525,Y,1545,4117,185000,181900,0.375273,Default,default,GA,43217,0,0.462162162,0.470038483
37,167550,98,650,N,1694,5025,220000,189900,0.337136,Default,default,FL,40171,0,0.761590909,0.882306477
50,162000,100,579,N,1592,6156,187000,165980,0.258609,Default,default,GA,43217,0,0.86631016,0.976021207
32,62000,100,642,Y,3028,5616,232000,232000,0.539174,Active,non-default,FL,40171,0,0.267241379,0.267241379
37,36598,100,591,N,940,2783,154800,154698,0.337765,Default,default,GA,43217,0,0.236421189,0.236577073
42,159900,89,720,N,1249,2899,60000,55001,0.430838,Default,default,PA,44286,1,2.665,2.907219869
59,98500,100,789,Y,2135,6833,230000,209233,0.312454,Active,non-default,GA,43217,0,0.42826087,0.47076704
28,185150,97,647,N,609,3291,80000,80000,0.18505,Pay-off,non-default,PA,44286,1,2.314375,2.314375
26,141110,100,640,Y,2080,3512,178000,175000,0.592255,Active,non-default,GA,43217,0,0.792752809,0.806342857
52,55100,95,662,N,0,8327,285000,55100,0,Pay-off,non-default,FL,40171,0,0.193333333,1
27,220883,95,736,N,2321,3336,190000,190000,0.695743,Pay-off,non-default,MD,56763,1,1.162542105,1.162542105
34,249950,100,729,N,1012,2608,90000,58500,0.388037,Active,non-default,IL,45787,1,2.777222222,4.272649573
38,250000,100,704,N,0,2993,98000,98000,0,Pay-off,non-default,OR,42617,1,2.551020408,2.551020408
36,123222,87,763,N,903,3200,77000,74000,0.282188,Pay-off,non-default,TX,41275,1,1.600285714,1.665162162
37,250000,100,560,Y,1381,3033,178000,176200,0.455325,Pay-off,non-default,CA,49894,1,1.404494382,1.418842225
34,258900,100,558,Y,1255,2807,152500,145410,0.447097,Active,non-default,NC,39000,1,1.697704918,1.780482773
31,126350,95,727,N,2453,4460,162000,160000,0.55,Default,default,SC,39326,0,0.779938272,0.7896875
29,86640,95,503,N,1603,4413,142000,137950,0.363245,Default,default,VA,53275,0,0.610140845,0.628053643
37,195000,65,656,N,0,5025,80000,69500,0,Pay-off,non-default,KS,43725,1,2.4375,2.805755396
35,143000,100,683,N,1947,5025,127000,125500,0.387487,Active,non-default,FL,40171,1,1.125984252,1.139442231
44,132000,100,659,Y,635,2499,97000,97000,0.254102,Active,non-default,AR,33948,1,1.360824742,1.360824742
37,102550,100,616,N,2653,7034,285000,285000,0.377168,Default,default,IL,45787,0,0.359824561,0.359824561
53,95500,100,787,N,1809,10349,245000,245000,0.174799,Active,non-default,IL,45787,0,0.389795918,0.389795918
51,84550,95,571,Y,1051,5873,162000,161900,0.178955,Default,default,TX,41275,0,0.52191358,0.522235948
26,158000,100,596,N,1255,3750,70000,70000,0.334667,Default,default,GA,43217,1,2.257142857,2.257142857
53,231198,93,456,Y,759,1733,96000,96000,0.437969,Active,non-default,NC,39000,1,2.4083125,2.4083125
